id,title,type,owner,url,has_url,size,num_views,tags,year_created,year_modified,granularity_guess,themes_guess,snippet
bd0a18dd77974992a6110243bced6aaa,"Educação Básica: número de professores em exercício, segundo as Dependências Administrativas, entre 2000-2006",Microsoft Excel,PrefeituraRio,,False,21504,43,Educação|Ensino médio,2018,2019,,docentes|ensino_medio|educacao_basica,Não foi feita anotação
1666391bdbc0445da8164a488feca325,"Educação Básica: distorção idade-conclusão por sexo, no ensino fundamental e médio, segundo as Dependências Administrativas, entre 2000-2005",Microsoft Excel,PrefeituraRio,,False,18432,93,Educação|Ensino médio,2018,2023,,ensino_medio|educacao_basica,O Inep não divulga mais esta informação
f1418b4c6abc46788d3f3875219fe413,"Educação Infantil: número de creches e matrículas nos estabelecimentos municipais e conveniados com a Prefeitura da Cidade do Rio de Janeiro, segundo as Coordenadorias Regionais de Educação (CRE) - 2003",Microsoft Excel,PrefeituraRio,,False,18944,46,Educação|Educação básica,2018,2019,cre,matricula|educacao_basica,Não temos todas as informações
3e5954ec17bd4d3aa2a4b5613a121dff,"Educação Especial: matrícula, por tipo de excepcionalidade, segundo as Dependências Administrativas, entre 2000-2002",Microsoft Excel,PrefeituraRio,,False,19968,111,Educação|Educação básica,2018,2023,,matricula|educacao_basica,"Educação Especial: matrícula, por tipo de excepcionalidade."
1f908c6de87f42e7b4ae513788e0ccce,"Ensino de pós-graduação: número de programas de pós-graduação, por nível, agrupados por Instituição no Município do Rio de Janeiro entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,365056,110,Educação|Ensino superior,2018,2024,municipio,ensino_superior,"No ano de 2022, o número total de programas de pós-graduação no Rio de Janeiro foi de 365."
6689d169285d45e689e05299eba77083,"Número de matrículas do ensino fundamental por sexo, segmento e Dependências Administrativas, entre 1999-2016",Microsoft Excel,PrefeituraRio,,False,53248,66,Educação|Educação básica,2018,2019,,matricula|educacao_basica,"A razão homem/mulher é maior que 1 nos independente da dependência administrativa , exceto na rede estadual"
3eca7dc5130046f3b66e325068599b2a,"Educação Infantil (creches): matrículas e no. de creches na rede pública municipal, por Área de Planejamento (AP), Coordenadoria Regional de Educação (CRE), Região Administrativa (RA) e Bairros do Município do Rio de Janeiro entre Janeiro/2006-Janeiro/2009",Microsoft Excel,PrefeituraRio,,False,108544,118,Educação|Educação básica,2018,2023,cre,matricula|educacao_basica,Não temos todas as informações (não temos como definir as creches de cada ano)
704ff4c359a2445a83e5a3acc49df7c6,"Número e distribuição percentual das instituições de ensino superior por organização acadêmica, segundo a categoria administrativa no Município do Rio de Janeiro, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,276480,251,Educação|Ensino superior,2018,2023,municipio,ensino_superior,Em 2022 foram registradas 69 instituições de ensino superior no Município do Rio de Janeiro.
1cf37307c721408da83b6d5aa5298144,"Número de docentes por regime de trabalho, segundo a dependência administrativa no Estado do Rio de Janeiro, entre 2001-2022",Microsoft Excel,PrefeituraRio,,False,104960,261,Educação|Ensino superior,2018,2023,,docentes|ensino_superior,Em 2022 foram registrados 27.575 docentes em exercício no Estado do Rio de Janeiro.
d41592fa2a004b73bf4d2aaae6c565ed,Número e distribuição percentual dos cursos de graduação presenciais no Brasil e suas 12 maiores capitais entre 2000-2022,Microsoft Excel,PrefeituraRio,,False,283136,262,Educação|Ensino superior,2018,2023,municipio,ensino_superior,Em 2022 foram registrados 35.765 cursos de graduação presenciais no Brasil e 1.341 no Município do Rio de Janeiro.
33e2cb0fb757488793d37e8875f32b6a,"Número de matrículas do ensino médio por sexo e faixa etária, segundo as Dependências Administrativas, entre 1999-2020",Microsoft Excel,PrefeituraRio,,False,48128,168,Educação|Ensino médio,2018,2023,escola,matricula|censo_escolar|docentes|ensino_medio,"Os microdados do Censo Escolar divulgados pelo Inep passaram por uma adequação com o objetivo de garantir privacidade de dados pessoais. A partir de janeiro de 2022, o formato de divulgação impossibilita a identificação de alunos e professores."
aae450fc4f8841ceab4e6837c563e997,"Número de matrícula (matrícula inicial), segundo as etapas de ensino e Dependências Administrativas, entre 1999-2020",Microsoft Excel,PrefeituraRio,,False,103936,72,Educação|Educação básica,2018,2023,escola,matricula|censo_escolar|docentes|educacao_basica,"Os microdados do Censo Escolar divulgados pelo Inep passaram por uma adequação com o objetivo de garantir privacidade de dados pessoais. A partir de janeiro de 2022, o formato de divulgação impossibilita a identificação de alunos e professores."
e80c3f68ddbf40e2879c486fecf23255,"Ensino Fundamental: número e proporção de matrículas, por Dependências Administrativas, entre 2002-2011",Microsoft Excel,PrefeituraRio,,False,29184,97,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,"O número total de matrículas diminui entre 2002 e 2007 e aumenta entre 2007 e 2011. O número de matrículas na rede municipal dimiui entre 2002 e 2003/2004 e 2011, e aumenta entre 2003 e 2004. O número de matrículas na rede federal varia instavelmente diminuindo e aumentando alternadamente a cada ano, sendo o aumento entre 2009 e 2010, de mais do dobro,  o mais expressivo. O número de matrículas na rede estadual diminui entre 2002 e 2007/2008 e 2011 e aumenta entre 2007 e 2008. O número de matrículas na rede particular aumenta entre 2002 e 2003/2007 e 2011, mas diminui entre 2003 e 2007."
c81f4c91d85f44bd9a71b497cdd098ca,"Educação Infantil (Pré-escola,  4 e 5 anos): número de alunos e turmas na rede pública municipal, crescimento percentual anual e relação aluno/turma no Município do Rio de Janeiro entre 1992-2009",Microsoft Excel,PrefeituraRio,,False,17408,66,Educação|Educação básica,2018,2023,escola,educacao_basica,Não foi feita anotação
1a63618dc13a4a1ea8102371185eb4cd,"Educação de Jovens e Adultos: matrículas no CREJA, por idade e matrícula inicial, segundo os programas, no Município do Rio de Janeiro entre 2007-2013",Microsoft Excel,PrefeituraRio,,False,97792,81,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,O maior número de alunos do PEJA está concentrado na faixa de 30 a 50 anos
c5f0cf8ed56c447fa58af9265833e25a,"Número e proporção de não estudantes entre 7 e 14 anos por idade, em relação à população total da idade correspondente, segundo as Regiões Administrativas (RA) do Município do Rio de Janeiro, em 2000/2010",Microsoft Excel,PrefeituraRio,,False,64000,101,Educação|Escolaridade da população,2018,2023,ra,escolaridade,
899f75abce2a4f2b9c642d9c365944d7,"Ensino Fundamental: 1 segmento - docentes, por grau de formação, segundo as Dependências Administrativas, entre 1999-2020",Microsoft Excel,PrefeituraRio,,False,47104,168,Educação|Educação básica,2018,2023,escola,censo_escolar|docentes|educacao_basica,"Os microdados do Censo Escolar divulgados pelo Inep passaram por uma adequação com o objetivo de garantir privacidade de dados pessoais. A partir de janeiro de 2022, o formato de divulgação impossibilita a identificação de alunos e professores."
8e720d57e9544794ba66aba6afac5980,"Número de estudante por nível de ensino, segundo as Regiões Administrativas (RA) do Município do Rio de Janeiro, em 2000/2010",Microsoft Excel,PrefeituraRio,,False,77312,104,Educação|Escolaridade da população,2018,2023,ra,ensino_superior|escolaridade,Houve um aumento de 43% no numero de estudante no Ensino Superior na Cidade do Rio de Janeiro entre 2000 e 2010
d4ffe88007e1445780a395a6bbfb6d12,"Proporção de estudantes na rede pública, por nível de ensino, segundo as Regiões Administrativas (RA) do Município do Rio de Janeiro - 2000",Microsoft Excel,PrefeituraRio,,False,51200,63,Educação|Escolaridade da população,2018,2023,ra,escolaridade,
a753079319134508b57909d9fcb3bbd7,"Educação de Jovens e Adultos: matrículas por nível de ensino, segundo as Dependências Administrativas, entre 2000-2005",Microsoft Excel,PrefeituraRio,,False,19968,61,Educação|Educação básica,2018,2023,,matricula|educacao_basica,Matrículas por nível de ensino
169c46ae23b04dc8ad494e4fe6c04eb5,"Ensino de pós-graduação: investimentos realizados pelo CNPQ em bolsas e no fomento à pesquisa, segundo a área de conhecimento, no Estado do Rio de Janeiro entre 2001-2015",Microsoft Excel,PrefeituraRio,,False,122368,90,Educação|Ensino superior,2018,2023,,ensino_superior,Podemos observar uma queda considerável em 2015 nos investimentos realizados pelo CNPQ em bolsa de pesquisa.
1bfbb653359842fd9569adcec7f15293,"Ensino Fundamental - Número de escolas com abastecimento de água, de energia elétrica e esgoto sanitário, segundo a dependência administrativa no Município do Rio de Janeiro, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,50176,146,Educação|Educação básica,2018,2023,escola,educacao_basica,"Em 2022 todas as escolas públicas de ensino fundamental do Rio de Janeiro tinham abastecimento de água, de energia elétrica e esgoto."
6bba93cdd9014dac9cdc7c36d226cf15,Número e valor do Investimentos realizados pelo CNPQ em bolsas e no fomento à pesquisa segundo a modalidade no Estado do Rio de Janeiro entre 2001-2015,Microsoft Excel,PrefeituraRio,,False,117760,69,Educação|Ensino superior,2018,2023,,ensino_superior,Podemos observar uma queda considerável em 2015 nos investimentos realizados pelo CNPQ em bolsa de pesquisa
eed810844efd499d839b5f1e82972274,"Pessoas de 5 anos ou mais de idade alfabetizadas e taxa de alfabetização das pessoas de 5 anos ou mais de idade, por faixa etária, segundo as Áreas de Planejamento (AP), Regiões Administrativas (RA) e Bairros no Município do Rio de Janeiro - 2010",Microsoft Excel,PrefeituraRio,,False,65024,220,Educação|Educação básica,2018,2023,bairro,educacao_basica,Não cabe anotação
8a21da2be6a3415bb5354a3352777561,"Composição dos níveis escolares no Município do Rio de Janeiro, de acordo com a Lei de Diretrizes e Bases da Educação Nacional - Lei nº 9394 de 20/12/1996 (Fevereiro/2006)",Microsoft Excel,PrefeituraRio,,False,27648,135,Educação|Escolaridade da população,2018,2023,municipio,escolaridade,Não foi feita anotação
de5244dedc1645848cd1278cbaabbe35,"Educação Infantil: número de creches e matrículas por faixa etária na rede pública municipal, segundo as Coordenações Regionais de Educação, entre 2004-2008",Microsoft Excel,PrefeituraRio,,False,35328,96,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,Não foi feita anotação
9acd1e13c0fd49a58f5e399d5d8a93fe,"Educação Infantil: número de estabelecimentos por segmento, segundo as Dependências Administrativas, entre 1999-2006",Microsoft Excel,PrefeituraRio,,False,20992,57,Educação|Educação básica,2018,2019,,educacao_basica,Não foi feita anotação
bc918000aa20447d8495d911f6c1adaf,"Educação Infantil: número de creches e matrículas por faixa etária e nível, segundo as Coordenações Regionais de Educação (CRE) - 2007",Microsoft Excel,PrefeituraRio,,False,25088,97,Educação|Educação básica,2018,2023,cre,matricula|educacao_basica,Não foi feita anotação
fd6567b87e7d4a2d867a66a58d7ff19f,"Educação Infantil: número e proporção de matrículas, por Dependências Administrativas, entre 2002-2011",Microsoft Excel,PrefeituraRio,,False,29696,119,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,"O número total de matrículas varia instavelmente; entre 2003 e 2004/2005 e 2007/2008 e 2010 ele diminui e entre 2002 e 2003/2004 e 2005/2007 e 2008/2010 e 2011 ele aumenta. O número de matrículas na rede municipal aumenta entre 2002 e 2005/2010 e 2011  e dimiui entre 2005 e 2010. O número de matrículas na rede federal varia instavelmente; diminuindo entre 2002 e 2004(entre 2003 e 2004 acontece uma queda radical)/2005 e 2008 e aumentando entre 2004 e 2005/2008 e 2011. O número de matrículas na rede estadual varia instavelmente, diminuindo entre 2002 e 2007/2008 e 2009/2010 e 2011 e aumentando entre 2007 e 2008/2009 e 2010. O número de matrículas na rede particular aumenta entre 2002 e 2003/2007 e 2011, mas diminui entre 2003 e 2004."
5a30dbdd567e4bc1b32ecb6be4672bca,Taxa de atendimento de pessoas de 7 a 14 anos na rede pública municipal - 1999- 2006 (Gráfico),Microsoft Excel,PrefeituraRio,,False,22016,68,Educação|Escolaridade da população,2018,2023,municipio,escolaridade,Não foi feita anotação
50b4e136fa9c4701b5e3cee37865786d,"Educação Infantil, Ensino Fundamental, Educação de Jovens e Adultos: número de matrículas na rede municipal de ensino por nível de ensino, segundo ano e sexo, no Município do Rio de Janeiro entre 1999-2013",Microsoft Excel,PrefeituraRio,,False,193536,109,Educação|Educação básica,2018,2023,municipio,matricula|educacao_basica,A razão homem/mulher é menor no 8º e 9º anos
55fa75ad04144e619cf9fff28929ff0b,"Número de docentes por grau de formação, segundo a dependência administrativa no Estado do Rio de Janeiro, entre 2001-2022",Microsoft Excel,PrefeituraRio,,False,63488,156,Educação|Ensino superior,2018,2023,,docentes|ensino_superior,Em 2022 foram registrados 27.575 docentes em exercício no Estado do Rio de Janeiro.
f49651f016704db388769d893bdcf9ed,"Média de anos de estudo das pessoas responsáveis pelos domicílios partarticulares permemanentes por sexo, segundo as Áreas de Planejamento (AP), Regiões Administrativas (RA) e Bairros - 2000",Microsoft Excel,PrefeituraRio,,False,32768,125,Educação|Escolaridade da população,2018,2023,bairro,escolaridade,Não foi feita anotação
ae64616d363e48c897818b640e2a22cd,"Unidades escolares da rede municipal de educação, por tipo, segundo as Áreas de Planejamento (AP), Regiões de Planejamento (RP), Regiões Administrativas (RA) e Bairros no Município do Rio de Janeiro entre 2010-2013",Microsoft Excel,PrefeituraRio,,False,172544,503,Educação|Educação básica,2018,2023,bairro,educacao_basica,Observamos um aumento no número de EDIs na Cidade do Rio de Janeiro
fe46c1bedc0b475c9cf9ee26e43e0b95,"Ensino Superior: número de cursos, vagas, inscrições, matrículas e concluintes, por Dependências Administrativas, entre 2001-2009",Microsoft Excel,PrefeituraRio,,False,35328,112,Educação|Ensino superior,2018,2023,,matricula|ensino_superior,O número de cursos total aumenta entre 2001 e 2007/2008 e 2009 e diminui entre 2007 e 2008. O número de vagas varia instavelmente entre 2001 e 2003; ele diminui entre 2003 e 2005/2006-2009 e aumenta entre 2001 e 2003/2005 e 2006. O número de cursos total da rede pública mais que duplica entre 2008 e 2009.
dbed8b55cf28474296457ab9989f91c5,"Indicadores de Educação: analfabetismo funcional, percentual de analfabetos funcionais por faixas etárias, segundo as regiões administrativas em 1991/2000",Microsoft Excel,PrefeituraRio,,False,70656,102,Educação|Educação básica,2018,2019,ra,educacao_basica,Não foi feita anotação
b9920b764487446d9e5c8b9cadf60f67,"Educação de Jovens e Adultos: matrículas, por tipo de ensino, segundo as Dependências Administrativas, entre 2000-2005",Microsoft Excel,PrefeituraRio,,False,23552,136,Educação|Ensino médio,2018,2023,,matricula|ensino_medio,
8459a7e185a94deab97e1cee75a7ef19,"Educação Infantil: matrícula por sexo e faixa etária, segundo as Dependências Administrativas, entre 1999-2006",Microsoft Excel,PrefeituraRio,,False,20480,49,Educação|Educação básica,2018,2023,,matricula|educacao_basica,Não foi feita anotação
94299a4a6d4548ddb2d6892664bb5fd4,"Ensino Fundamental (classe de alfabetização): matrícula por sexo e idade, segundo as Dependências Administrativas, entre 1999-2003",Microsoft Excel,PrefeituraRio,,False,18432,82,Educação|Educação básica,2018,2023,,matricula|educacao_basica,Classe de alfabetização foi incluida no Ensino Fundamental
70fa662476ea4c7fb2317807e0c2a703,"Educação Infantil: Ensino fundamental, Educação Especial, Programa de Educação de Jovens e Adultos (PEJ) - turmas e alunos matriculados na rede pública municipal, segundo as Coordenações Regionais de Educação (CRE) e matrícula inicial, entre 1999-2013",Microsoft Excel,PrefeituraRio,,False,280576,87,Educação|Educação básica,2018,2023,cre,matricula|educacao_basica,Número de matrículas do Ens. Fundamental por série e projetos de correção de fluxo (matrícula inicial)
799e46b989a7464a956106c1c405343e,"Ensino Médio: Taxas de rendimento, segundo a dependência administrativa, entre 2000-2022",Microsoft Excel,PrefeituraRio,,False,80896,237,Educação|Ensino médio,2018,2023,municipio,ensino_medio,Houve um grande aumento na taxa de abandono do ensino médio da Cidade do Rio de Janeiro em 2022 em relação ao ano anterior.
4705ac5e08df4950b98d27c7a5976832,"Educação de Jovens e Adultos: matrícula por nível de ensino, segundo as Dependências Administrativas, entre 2001-2005",Microsoft Excel,PrefeituraRio,,False,19968,116,Educação|Educação básica,2018,2023,,matricula|educacao_basica,Não foi feita anotação
1d5758f7eb6d4ff4b392a1cf66f4d1e4,"Educação Infantil  e Ensino fundamental: número de escolas, creches, turmas e matrículas na rede pública municipal, segundo as Coordenações Regionais de Educação, no Município do Rio de Janeiro entre 2004-2008",Microsoft Excel,PrefeituraRio,,False,56320,185,Educação|Educação básica,2018,2023,escola,matricula|educacao_basica,Não foi feita anotação
