ap,ra,bairro,year,ideb
Área de Planejamento 1,I Portuária,Caju,2007,3.6
Área de Planejamento 1,I Portuária,Caju,2009,3.761240310077519
Área de Planejamento 1,I Portuária,Caju,2011,4.239156626506024
Área de Planejamento 1,I Portuária,Caju,2013,4.12034632034632
Área de Planejamento 1,I Portuária,Caju,2015,4.832786885245902
Área de Planejamento 1,I Portuária,Caju,2017,5.094285714285714
Área de Planejamento 1,I Portuária,Caju,2019,5.581904761904761
Área de Planejamento 1,I Portuária,Caju,2021,4.869565217391305
Área de Planejamento 1,I Portuária,Caju,2023,5.6
Área de Planejamento 1,I Portuária,Gamboa,2007,4.8
Área de Planejamento 1,I Portuária,Gamboa,2009,2.5
Área de Planejamento 1,I Portuária,Santo Cristo,2007,4.5
Área de Planejamento 1,I Portuária,Santo Cristo,2009,3.7000000000000006
Área de Planejamento 1,I Portuária,Santo Cristo,2011,5.1
Área de Planejamento 1,I Portuária,Santo Cristo,2013,4.1
Área de Planejamento 1,I Portuária,Santo Cristo,2015,3.2
Área de Planejamento 1,I Portuária,Santo Cristo,2017,4.8
Área de Planejamento 1,I Portuária,Santo Cristo,2021,4.9
Área de Planejamento 1,I Portuária,Santo Cristo,2023,3.6
Área de Planejamento 1,I Portuária,Saúde,2007,3.4
Área de Planejamento 1,I Portuária,Saúde,2009,3.6
Área de Planejamento 1,I Portuária,Saúde,2011,4.4
Área de Planejamento 1,I Portuária,Saúde,2013,4.9
Área de Planejamento 1,I Portuária,Saúde,2015,4.6
Área de Planejamento 1,I Portuária,Saúde,2017,4.8
Área de Planejamento 1,I Portuária,Saúde,2019,5.1
Área de Planejamento 1,I Portuária,Saúde,2021,4.9
Área de Planejamento 1,I Portuária,Saúde,2023,4.5
Área de Planejamento 1,II Centro,Centro,2007,4.3007518796992485
Área de Planejamento 1,II Centro,Centro,2009,3.1989510489510486
Área de Planejamento 1,II Centro,Centro,2011,4.632960893854748
Área de Planejamento 1,II Centro,Centro,2013,5.290963855421687
Área de Planejamento 1,II Centro,Centro,2015,4.923699421965318
Área de Planejamento 1,II Centro,Centro,2017,4.974033149171271
Área de Planejamento 1,II Centro,Centro,2019,5.091891891891892
Área de Planejamento 1,II Centro,Centro,2023,5.3
Área de Planejamento 1,III Rio Comprido,Catumbi,2007,3.4
Área de Planejamento 1,III Rio Comprido,Catumbi,2009,3.1999999999999997
Área de Planejamento 1,III Rio Comprido,Catumbi,2011,3.9
Área de Planejamento 1,III Rio Comprido,Catumbi,2013,4.0
Área de Planejamento 1,III Rio Comprido,Catumbi,2015,3.5
Área de Planejamento 1,III Rio Comprido,Catumbi,2017,4.3
Área de Planejamento 1,III Rio Comprido,Catumbi,2019,4.8
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2007,4.1637681159420294
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2009,3.3509433962264157
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2011,4.4308000000000005
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2013,4.651798561151079
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2015,5.11639344262295
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2017,5.07620320855615
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2019,5.231313131313131
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2021,4.9
Área de Planejamento 1,III Rio Comprido,Rio Comprido,2023,5.4
Área de Planejamento 1,VII São Cristóvão,Benfica,2007,3.922388059701493
Área de Planejamento 1,VII São Cristóvão,Benfica,2009,3.3362499999999997
Área de Planejamento 1,VII São Cristóvão,Benfica,2011,4.075985663082437
Área de Planejamento 1,VII São Cristóvão,Benfica,2013,4.47732342007435
Área de Planejamento 1,VII São Cristóvão,Benfica,2015,3.1302052785923755
Área de Planejamento 1,VII São Cristóvão,Benfica,2017,4.226829268292683
Área de Planejamento 1,VII São Cristóvão,Benfica,2019,4.451063829787234
Área de Planejamento 1,VII São Cristóvão,Benfica,2021,4.821863799283155
Área de Planejamento 1,VII São Cristóvão,Benfica,2023,4.8
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2007,3.8499999999999996
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2009,3.392
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2011,4.238860103626942
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2013,4.295945945945946
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2015,5.363084112149532
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2017,5.363709677419355
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2019,5.6427312775330405
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2021,5.2
Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,2023,5.3
Área de Planejamento 1,XXI  Paquetá,Paquetá,2019,5.9
Área de Planejamento 1,XXI  Paquetá,Paquetá,2023,5.7
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2007,4.6
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2009,3.2
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2011,5.14950495049505
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2013,4.7317307692307695
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2015,4.29375
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2017,5.2339712918660295
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2019,5.323664122137404
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2021,5.1
Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,2023,5.8
Área de Planejamento 2,IV Botafogo,Botafogo,2007,4.765116279069768
Área de Planejamento 2,IV Botafogo,Botafogo,2009,4.292054794520547
Área de Planejamento 2,IV Botafogo,Botafogo,2011,4.553813559322034
Área de Planejamento 2,IV Botafogo,Botafogo,2013,4.774585635359116
Área de Planejamento 2,IV Botafogo,Botafogo,2015,4.7165048543689325
Área de Planejamento 2,IV Botafogo,Botafogo,2017,4.822857142857143
Área de Planejamento 2,IV Botafogo,Botafogo,2019,5.151700680272109
Área de Planejamento 2,IV Botafogo,Botafogo,2023,5.6
Área de Planejamento 2,IV Botafogo,Glória,2007,3.3
Área de Planejamento 2,IV Botafogo,Glória,2009,4.2
Área de Planejamento 2,IV Botafogo,Glória,2011,3.7
Área de Planejamento 2,IV Botafogo,Glória,2013,4.4
Área de Planejamento 2,IV Botafogo,Glória,2015,3.3
Área de Planejamento 2,IV Botafogo,Glória,2017,5.1
Área de Planejamento 2,IV Botafogo,Glória,2019,5.6
Área de Planejamento 2,IV Botafogo,Glória,2021,5.3
Área de Planejamento 2,IV Botafogo,Glória,2023,6.0
Área de Planejamento 2,IV Botafogo,Humaitá,2007,5.3
Área de Planejamento 2,IV Botafogo,Humaitá,2009,4.1
Área de Planejamento 2,IV Botafogo,Humaitá,2011,4.7
Área de Planejamento 2,IV Botafogo,Humaitá,2013,4.0
Área de Planejamento 2,IV Botafogo,Humaitá,2015,3.9
Área de Planejamento 2,IV Botafogo,Humaitá,2019,4.2
Área de Planejamento 2,IV Botafogo,Humaitá,2023,4.9
Área de Planejamento 2,IV Botafogo,Laranjeiras,2007,3.6
Área de Planejamento 2,IV Botafogo,Laranjeiras,2009,3.7000000000000006
Área de Planejamento 2,IV Botafogo,Laranjeiras,2011,4.4
Área de Planejamento 2,IV Botafogo,Laranjeiras,2013,4.5
Área de Planejamento 2,IV Botafogo,Laranjeiras,2015,4.1
Área de Planejamento 2,IV Botafogo,Laranjeiras,2017,5.5
Área de Planejamento 2,IV Botafogo,Laranjeiras,2019,4.9
Área de Planejamento 2,IV Botafogo,Laranjeiras,2023,5.7
Área de Planejamento 2,IV Botafogo,Urca,2007,5.3500000000000005
Área de Planejamento 2,IV Botafogo,Urca,2009,5.234210526315789
Área de Planejamento 2,IV Botafogo,Urca,2011,6.087037037037036
Área de Planejamento 2,IV Botafogo,Urca,2013,6.126633165829146
Área de Planejamento 2,IV Botafogo,Urca,2015,5.267021276595745
Área de Planejamento 2,IV Botafogo,Urca,2017,6.233557046979866
Área de Planejamento 2,IV Botafogo,Urca,2019,6.0
Área de Planejamento 2,IV Botafogo,Urca,2021,6.1
Área de Planejamento 2,IV Botafogo,Urca,2023,6.1
Área de Planejamento 2,V Copacabana,Copacabana,2007,4.753409090909091
Área de Planejamento 2,V Copacabana,Copacabana,2009,4.2722063037249285
Área de Planejamento 2,V Copacabana,Copacabana,2011,4.8133333333333335
Área de Planejamento 2,V Copacabana,Copacabana,2013,4.838235294117647
Área de Planejamento 2,V Copacabana,Copacabana,2015,4.472093023255813
Área de Planejamento 2,V Copacabana,Copacabana,2017,5.055555555555555
Área de Planejamento 2,V Copacabana,Copacabana,2019,5.492857142857142
Área de Planejamento 2,V Copacabana,Copacabana,2021,5.9
Área de Planejamento 2,V Copacabana,Copacabana,2023,5.2
Área de Planejamento 2,V Copacabana,Leme,2007,4.1
Área de Planejamento 2,V Copacabana,Leme,2009,3.8
Área de Planejamento 2,V Copacabana,Leme,2011,4.5
Área de Planejamento 2,V Copacabana,Leme,2013,3.4
Área de Planejamento 2,V Copacabana,Leme,2015,4.2
Área de Planejamento 2,V Copacabana,Leme,2017,4.3
Área de Planejamento 2,V Copacabana,Leme,2019,4.8
Área de Planejamento 2,V Copacabana,Leme,2023,5.6
Área de Planejamento 2,VI Lagoa,Gávea,2007,4.226631853785901
Área de Planejamento 2,VI Lagoa,Gávea,2009,3.2407158836689036
Área de Planejamento 2,VI Lagoa,Gávea,2011,4.4452674897119335
Área de Planejamento 2,VI Lagoa,Gávea,2013,4.738050314465409
Área de Planejamento 2,VI Lagoa,Gávea,2015,4.595013850415512
Área de Planejamento 2,VI Lagoa,Gávea,2017,5.107756232686981
Área de Planejamento 2,VI Lagoa,Gávea,2019,5.61628787878788
Área de Planejamento 2,VI Lagoa,Gávea,2023,5.2
Área de Planejamento 2,VI Lagoa,Ipanema,2007,4.711881188118812
Área de Planejamento 2,VI Lagoa,Ipanema,2009,3.614627659574468
Área de Planejamento 2,VI Lagoa,Ipanema,2011,4.775545851528384
Área de Planejamento 2,VI Lagoa,Ipanema,2013,4.5804
Área de Planejamento 2,VI Lagoa,Ipanema,2015,4.552657004830918
Área de Planejamento 2,VI Lagoa,Ipanema,2017,4.3
Área de Planejamento 2,VI Lagoa,Ipanema,2019,5.2
Área de Planejamento 2,VI Lagoa,Ipanema,2021,4.663380281690142
Área de Planejamento 2,VI Lagoa,Ipanema,2023,5.0
Área de Planejamento 2,VI Lagoa,Jardim Botânico,2007,4.9
Área de Planejamento 2,VI Lagoa,Jardim Botânico,2009,3.5
Área de Planejamento 2,VI Lagoa,Jardim Botânico,2011,4.2
Área de Planejamento 2,VI Lagoa,Jardim Botânico,2013,3.8
Área de Planejamento 2,VI Lagoa,Jardim Botânico,2015,3.6
Área de Planejamento 2,VI Lagoa,Jardim Botânico,2023,5.2
Área de Planejamento 2,VI Lagoa,Leblon,2007,4.8
Área de Planejamento 2,VI Lagoa,Leblon,2009,3.8
Área de Planejamento 2,VI Lagoa,Leblon,2011,3.3
Área de Planejamento 2,VI Lagoa,Leblon,2013,4.7
Área de Planejamento 2,VI Lagoa,Leblon,2015,4.6
Área de Planejamento 2,VI Lagoa,Leblon,2019,4.9
Área de Planejamento 2,VI Lagoa,Leblon,2023,5.0
Área de Planejamento 2,VI Lagoa,Vidigal,2007,3.8999999999999995
Área de Planejamento 2,VI Lagoa,Vidigal,2009,3.2
Área de Planejamento 2,VI Lagoa,Vidigal,2011,3.7
Área de Planejamento 2,VI Lagoa,Vidigal,2013,4.0
Área de Planejamento 2,VI Lagoa,Vidigal,2015,4.7
Área de Planejamento 2,VI Lagoa,Vidigal,2019,4.6
Área de Planejamento 2,VI Lagoa,Vidigal,2023,5.5
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2007,4.1
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2009,2.8480000000000003
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2011,4.4
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2013,3.738194444444444
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2015,4.105147058823529
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2017,3.921167883211679
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2019,4.244791666666667
Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,2023,4.4
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2007,3.8
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2009,2.2
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2013,3.3
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2015,2.8
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2017,4.6
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2019,5.0
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2021,5.6
Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,2023,4.9
Área de Planejamento 2,VIII Tijuca,Tijuca,2007,4.456468172484599
Área de Planejamento 2,VIII Tijuca,Tijuca,2009,3.424916387959866
Área de Planejamento 2,VIII Tijuca,Tijuca,2011,4.937914691943127
Área de Planejamento 2,VIII Tijuca,Tijuca,2013,4.520081967213115
Área de Planejamento 2,VIII Tijuca,Tijuca,2015,4.459041394335512
Área de Planejamento 2,VIII Tijuca,Tijuca,2017,4.720833333333333
Área de Planejamento 2,VIII Tijuca,Tijuca,2019,5.138548752834467
Área de Planejamento 2,VIII Tijuca,Tijuca,2021,5.190762463343109
Área de Planejamento 2,VIII Tijuca,Tijuca,2023,5.1
Área de Planejamento 2,IX Vila Isabel,Andaraí,2007,4.203225806451614
Área de Planejamento 2,IX Vila Isabel,Andaraí,2009,3.129251700680272
Área de Planejamento 2,IX Vila Isabel,Andaraí,2011,4.8
Área de Planejamento 2,IX Vila Isabel,Andaraí,2013,4.631428571428572
Área de Planejamento 2,IX Vila Isabel,Andaraí,2015,4.378688524590164
Área de Planejamento 2,IX Vila Isabel,Andaraí,2017,5.041052631578947
Área de Planejamento 2,IX Vila Isabel,Andaraí,2019,5.8
Área de Planejamento 2,IX Vila Isabel,Andaraí,2023,5.3
Área de Planejamento 2,IX Vila Isabel,Grajaú,2007,4.2047297297297295
Área de Planejamento 2,IX Vila Isabel,Grajaú,2009,3.961818181818182
Área de Planejamento 2,IX Vila Isabel,Grajaú,2011,4.851181102362205
Área de Planejamento 2,IX Vila Isabel,Grajaú,2013,4.331441048034934
Área de Planejamento 2,IX Vila Isabel,Grajaú,2015,4.7593984962406015
Área de Planejamento 2,IX Vila Isabel,Grajaú,2017,5.387417218543046
Área de Planejamento 2,IX Vila Isabel,Grajaú,2019,5.00948275862069
Área de Planejamento 2,IX Vila Isabel,Grajaú,2021,5.0
Área de Planejamento 2,IX Vila Isabel,Grajaú,2023,5.2
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2007,4.569214876033058
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2009,3.6985389610389614
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2011,4.993111111111111
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2013,5.083838383838384
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2015,4.3671342685370735
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2017,5.029718875502009
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2019,5.17835294117647
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2021,5.06602176541717
Área de Planejamento 2,IX Vila Isabel,Vila Isabel,2023,5.0
Área de Planejamento 3,X Ramos,Bonsucesso,2007,4.766165413533835
Área de Planejamento 3,X Ramos,Bonsucesso,2009,3.939252336448598
Área de Planejamento 3,X Ramos,Bonsucesso,2011,4.096610169491525
Área de Planejamento 3,X Ramos,Bonsucesso,2013,4.4383763837638375
Área de Planejamento 3,X Ramos,Bonsucesso,2015,4.919678714859438
Área de Planejamento 3,X Ramos,Bonsucesso,2017,4.967567567567567
Área de Planejamento 3,X Ramos,Bonsucesso,2019,5.626984126984127
Área de Planejamento 3,X Ramos,Bonsucesso,2023,5.3
Área de Planejamento 3,X Ramos,Manguinhos,2013,3.4
Área de Planejamento 3,X Ramos,Manguinhos,2015,2.7
Área de Planejamento 3,X Ramos,Manguinhos,2021,4.5
Área de Planejamento 3,X Ramos,Manguinhos,2023,4.2
Área de Planejamento 3,X Ramos,Olaria,2007,4.490387596899224
Área de Planejamento 3,X Ramos,Olaria,2009,3.6252631578947367
Área de Planejamento 3,X Ramos,Olaria,2011,4.530818619582665
Área de Planejamento 3,X Ramos,Olaria,2013,4.375881261595548
Área de Planejamento 3,X Ramos,Olaria,2015,4.482560296846011
Área de Planejamento 3,X Ramos,Olaria,2017,4.7405405405405405
Área de Planejamento 3,X Ramos,Olaria,2019,4.923255813953488
Área de Planejamento 3,X Ramos,Olaria,2021,5.5
Área de Planejamento 3,X Ramos,Olaria,2023,5.4
Área de Planejamento 3,X Ramos,Ramos,2007,4.3211624441132646
Área de Planejamento 3,X Ramos,Ramos,2009,3.338919514884233
Área de Planejamento 3,X Ramos,Ramos,2011,4.145786516853933
Área de Planejamento 3,X Ramos,Ramos,2013,3.87128987517337
Área de Planejamento 3,X Ramos,Ramos,2015,3.999753694581281
Área de Planejamento 3,X Ramos,Ramos,2017,4.503506097560976
Área de Planejamento 3,X Ramos,Ramos,2019,4.608548707753479
Área de Planejamento 3,X Ramos,Ramos,2021,5.386784140969162
Área de Planejamento 3,X Ramos,Ramos,2023,5.3
Área de Planejamento 3,XXX Maré,Maré,2007,3.8274004683840754
Área de Planejamento 3,XXX Maré,Maré,2009,3.3917391304347824
Área de Planejamento 3,XXX Maré,Maré,2011,3.612019230769231
Área de Planejamento 3,XXX Maré,Maré,2013,3.0681818181818183
Área de Planejamento 3,XXX Maré,Maré,2015,3.840074906367041
Área de Planejamento 3,XXX Maré,Maré,2017,3.474114441416894
Área de Planejamento 3,XXX Maré,Maré,2019,4.348
Área de Planejamento 3,XXX Maré,Maré,2021,4.3
Área de Planejamento 3,XXX Maré,Maré,2023,5.0
Área de Planejamento 3,XIII Méier,Água Santa,2007,4.5
Área de Planejamento 3,XIII Méier,Água Santa,2009,3.6000000000000005
Área de Planejamento 3,XIII Méier,Água Santa,2011,4.4
Área de Planejamento 3,XIII Méier,Água Santa,2013,4.9
Área de Planejamento 3,XIII Méier,Água Santa,2015,4.4
Área de Planejamento 3,XIII Méier,Água Santa,2017,4.5
Área de Planejamento 3,XIII Méier,Água Santa,2019,5.0
Área de Planejamento 3,XIII Méier,Água Santa,2021,5.0
Área de Planejamento 3,XIII Méier,Água Santa,2023,5.2
Área de Planejamento 3,XIII Méier,Cachambi,2007,4.226881720430107
Área de Planejamento 3,XIII Méier,Cachambi,2009,3.6057851239669416
Área de Planejamento 3,XIII Méier,Cachambi,2011,4.2
Área de Planejamento 3,XIII Méier,Cachambi,2013,4.121052631578948
Área de Planejamento 3,XIII Méier,Cachambi,2015,4.377483443708609
Área de Planejamento 3,XIII Méier,Cachambi,2017,4.943181818181818
Área de Planejamento 3,XIII Méier,Cachambi,2019,5.299999999999999
Área de Planejamento 3,XIII Méier,Cachambi,2023,5.2
Área de Planejamento 3,XIII Méier,Encantado,2007,4.2
Área de Planejamento 3,XIII Méier,Encantado,2009,3.0
Área de Planejamento 3,XIII Méier,Encantado,2011,4.8
Área de Planejamento 3,XIII Méier,Encantado,2013,5.7
Área de Planejamento 3,XIII Méier,Encantado,2015,4.3
Área de Planejamento 3,XIII Méier,Encantado,2017,4.4
Área de Planejamento 3,XIII Méier,Encantado,2019,4.7
Área de Planejamento 3,XIII Méier,Encantado,2023,5.9
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2007,4.070627062706271
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2009,4.115449438202247
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2011,5.103448275862069
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2013,5.314801444043321
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2015,4.561509433962264
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2017,5.174460431654676
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2019,5.5169312169312175
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2021,5.998216560509555
Área de Planejamento 3,XIII Méier,Engenho de Dentro,2023,5.5
Área de Planejamento 3,XIII Méier,Jacaré,2007,4.057575757575757
Área de Planejamento 3,XIII Méier,Jacaré,2009,3.283977900552486
Área de Planejamento 3,XIII Méier,Jacaré,2011,5.2478873239436625
Área de Planejamento 3,XIII Méier,Jacaré,2013,5.423809523809525
Área de Planejamento 3,XIII Méier,Jacaré,2015,5.8
Área de Planejamento 3,XIII Méier,Jacaré,2017,5.4
Área de Planejamento 3,XIII Méier,Jacaré,2019,5.1
Área de Planejamento 3,XIII Méier,Jacaré,2021,4.6
Área de Planejamento 3,XIII Méier,Jacaré,2023,4.8
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2007,3.9555555555555557
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2009,2.9443661971830988
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2011,4.813740458015267
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2013,4.213559322033897
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2015,3.987301587301587
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2017,4.0
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2019,4.9
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2021,3.7
Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,2023,4.4
Área de Planejamento 3,XIII Méier,Méier,2007,4.44044665012407
Área de Planejamento 3,XIII Méier,Méier,2009,3.7148514851485155
Área de Planejamento 3,XIII Méier,Méier,2011,4.753611111111111
Área de Planejamento 3,XIII Méier,Méier,2013,4.412777777777778
Área de Planejamento 3,XIII Méier,Méier,2015,5.024349881796691
Área de Planejamento 3,XIII Méier,Méier,2017,5.418181818181818
Área de Planejamento 3,XIII Méier,Méier,2019,5.202612826603326
Área de Planejamento 3,XIII Méier,Méier,2021,5.485899814471243
Área de Planejamento 3,XIII Méier,Méier,2023,5.1
Área de Planejamento 3,XIII Méier,Piedade,2007,4.657826086956523
Área de Planejamento 3,XIII Méier,Piedade,2009,3.575912408759124
Área de Planejamento 3,XIII Méier,Piedade,2011,4.400555555555556
Área de Planejamento 3,XIII Méier,Piedade,2013,4.60578034682081
Área de Planejamento 3,XIII Méier,Piedade,2015,4.932919254658385
Área de Planejamento 3,XIII Méier,Piedade,2017,4.353548387096775
Área de Planejamento 3,XIII Méier,Piedade,2019,5.6
Área de Planejamento 3,XIII Méier,Piedade,2021,5.5
Área de Planejamento 3,XIII Méier,Piedade,2023,5.3
Área de Planejamento 3,XIII Méier,Pilares,2007,4.290243902439025
Área de Planejamento 3,XIII Méier,Pilares,2009,3.5475000000000003
Área de Planejamento 3,XIII Méier,Pilares,2011,4.530973451327434
Área de Planejamento 3,XIII Méier,Pilares,2013,4.322131147540984
Área de Planejamento 3,XIII Méier,Pilares,2015,4.0
Área de Planejamento 3,XIII Méier,Pilares,2017,5.053926701570681
Área de Planejamento 3,XIII Méier,Pilares,2021,4.7
Área de Planejamento 3,XIII Méier,Pilares,2023,5.2
Área de Planejamento 3,XIII Méier,Riachuelo,2007,3.9
Área de Planejamento 3,XIII Méier,Riachuelo,2009,3.3
Área de Planejamento 3,XIII Méier,Riachuelo,2011,4.8
Área de Planejamento 3,XIII Méier,Riachuelo,2013,3.2
Área de Planejamento 3,XIII Méier,Riachuelo,2015,3.5
Área de Planejamento 3,XIII Méier,Riachuelo,2023,5.0
Área de Planejamento 3,XIII Méier,Rocha,2007,4.5
Área de Planejamento 3,XIII Méier,Rocha,2009,3.5
Área de Planejamento 3,XIII Méier,Rocha,2011,4.8
Área de Planejamento 3,XIII Méier,Rocha,2013,4.4
Área de Planejamento 3,XIII Méier,Rocha,2015,4.1
Área de Planejamento 3,XIII Méier,Rocha,2017,4.1
Área de Planejamento 3,XIII Méier,Rocha,2019,4.9
Área de Planejamento 3,XIII Méier,Rocha,2023,5.4
Área de Planejamento 3,XIII Méier,Todos os Santos,2007,4.6
Área de Planejamento 3,XIII Méier,Todos os Santos,2009,4.2
Área de Planejamento 3,XIII Méier,Todos os Santos,2011,4.8
Área de Planejamento 3,XIII Méier,Todos os Santos,2013,3.8999999999999995
Área de Planejamento 3,XIII Méier,Todos os Santos,2015,4.4
Área de Planejamento 3,XIII Méier,Todos os Santos,2017,4.8
Área de Planejamento 3,XIII Méier,Todos os Santos,2019,5.2
Área de Planejamento 3,XIII Méier,Todos os Santos,2023,5.6
Área de Planejamento 3,XIV Irajá,Colégio,2007,4.146268656716418
Área de Planejamento 3,XIV Irajá,Colégio,2009,3.6061224489795918
Área de Planejamento 3,XIV Irajá,Colégio,2011,4.247826086956522
Área de Planejamento 3,XIV Irajá,Colégio,2013,3.8104712041884814
Área de Planejamento 3,XIV Irajá,Colégio,2015,3.966666666666667
Área de Planejamento 3,XIV Irajá,Colégio,2017,4.656976744186046
Área de Planejamento 3,XIV Irajá,Colégio,2019,4.4
Área de Planejamento 3,XIV Irajá,Colégio,2023,4.4
Área de Planejamento 3,XIV Irajá,Irajá,2007,4.598766447368421
Área de Planejamento 3,XIV Irajá,Irajá,2009,3.76648389307745
Área de Planejamento 3,XIV Irajá,Irajá,2011,4.510341805433829
Área de Planejamento 3,XIV Irajá,Irajá,2013,4.626548672566372
Área de Planejamento 3,XIV Irajá,Irajá,2015,4.522567703109328
Área de Planejamento 3,XIV Irajá,Irajá,2017,4.733333333333333
Área de Planejamento 3,XIV Irajá,Irajá,2019,5.142693773824651
Área de Planejamento 3,XIV Irajá,Irajá,2021,5.605602536997886
Área de Planejamento 3,XIV Irajá,Irajá,2023,5.3
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2007,3.6774647887323946
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2009,3.62741116751269
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2011,4.1054545454545455
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2013,4.370833333333334
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2015,4.387096774193548
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2017,4.134463276836158
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2019,4.726530612244898
Área de Planejamento 3,XIV Irajá,Vila Kosmos,2023,5.2
Área de Planejamento 3,XIV Irajá,Vista Alegre,2007,5.1
Área de Planejamento 3,XIV Irajá,Vista Alegre,2009,3.2
Área de Planejamento 3,XIV Irajá,Vista Alegre,2011,4.7
Área de Planejamento 3,XIV Irajá,Vista Alegre,2013,4.4
Área de Planejamento 3,XIV Irajá,Vista Alegre,2015,5.7
Área de Planejamento 3,XIV Irajá,Vista Alegre,2017,5.4
Área de Planejamento 3,XIV Irajá,Vista Alegre,2019,5.5
Área de Planejamento 3,XIV Irajá,Vista Alegre,2023,5.8
Área de Planejamento 3,XV Madureira,Bento Ribeiro,2007,4.144230769230769
Área de Planejamento 3,XV Madureira,Bento Ribeiro,2009,2.6469483568075116
Área de Planejamento 3,XV Madureira,Bento Ribeiro,2011,4.405384615384616
Área de Planejamento 3,XV Madureira,Bento Ribeiro,2013,4.807142857142857
Área de Planejamento 3,XV Madureira,Bento Ribeiro,2015,4.51
Área de Planejamento 3,XV Madureira,Bento Ribeiro,2017,4.7
Área de Planejamento 3,XV Madureira,Bento Ribeiro,2021,5.6
