hex_id,ideb_bairro,nome,codbairro,codra,rp,cod_rp,area_plane
88a8a0625bfffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a06303fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a03835fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07433fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a06357fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a07487fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a074dbfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02801fffff,Inhoaíba,Inhoaíba,146,18,Campo Grande,5.2,5
88a8a03931fffff,Barra de Guaratiba,Barra de Guaratiba,152,26,Guaratiba,5.4,5
88a8a02855fffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a03985fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06453fffff,Gericinó,Gericinó,160,17,Bangu,5.1,5
88a8a07583fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a028a9fffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a039d9fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a075d7fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a02951fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06e11fffff,Parque Columbia,Parque Colúmbia,159,25,Pavuna,3.6,3
88a8a029a5fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a076d3fffff,Ilha de Guaratiba,Ilha de Guaratiba,164,26,Guaratiba,5.4,5
88a8a02137fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06e65fffff,Brás de Pina,Brás de Pina,045,11,Penha,3.5,3
88a8a0218bfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02a4dfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a0664bfffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a02aa1fffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a02b49fffff,Ilha de Guaratiba,Ilha de Guaratiba,164,26,Guaratiba,5.4,5
88a8a06747fffff,Jardim Sulacap,Jardim Sulacap,137,33,Bangu,5.1,5
88a8a078cbfffff,Lagoa,Lagoa,027,6,Zona Sul,2.1,2
88a8a070b1fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a06029fffff,Lins de Vasconcelos,Lins de Vasconcelos,062,13,Méier,3.2,3
88a8a060d1fffff,Vila Valqueire,Vila Valqueire,125,16,Jacarepaguá,4.1,4
88a8a06125fffff,Santo Cristo,Santo Cristo,003,1,Centro,1.1,1
88a8a061cdfffff,Méier,Méier,063,13,Méier,3.2,3
88a8a06221fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a062c9fffff,Barra Olímpica,Barra Olímpica,165,16,Jacarepaguá,4.1,4
88a8a0631dfffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a0744dfffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a038a3fffff,Pedra de Guaratiba,Pedra de Guaratiba,153,26,Guaratiba,5.4,5
88a8a074a1fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a0788bfffff,Jardim Botânico,Jardim Botânico,028,6,Zona Sul,2.1,2
88a8a0281bfffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a06419fffff,Gericinó,Gericinó,160,17,Bangu,5.1,5
88a8a07549fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a0675bfffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a0646dfffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a0759dfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a028c3fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02b5dfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a064c1fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a02917fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06515fffff,Anchieta,Anchieta,107,22,Pavuna,3.6,3
88a8a0296bfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06569fffff,Marechal Hermes,Marechal Hermes,090,15,Madureira,3.3,3
88a8a07699fffff,Ilha de Guaratiba,Ilha de Guaratiba,164,26,Guaratiba,5.4,5
88a8a06e2bfffff,Vigário Geral,Vigário Geral,048,31,Penha,3.5,3
88a8a076edfffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a02a13fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06611fffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a021a5fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02a67fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06665fffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a02abbfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066b9fffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a06707fffff,Vila Militar,Vila Militar,135,33,Bangu,5.1,5
88a8a0670dfffff,Jardim Sulacap,Jardim Sulacap,137,33,Bangu,5.1,5
88a8a02b63fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06761fffff,Jardim Sulacap,Jardim Sulacap,137,33,Bangu,5.1,5
88a8a02b09fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07891fffff,Santa Teresa,Santa Teresa,014,23,Centro,1.1,1
88a8a06043fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a06097fffff,Marechal Hermes,Marechal Hermes,090,15,Madureira,3.3,3
88a8a060ebfffff,Cascadura,Cascadura,082,15,Madureira,3.3,3
88a8a06a01fffff,Centro,Centro,005,2,Centro,1.1,1
88a8a06193fffff,Vila da Penha,Vila da Penha,074,14,Madureira,3.3,3
88a8a06a55fffff,Centro,Centro,005,2,Centro,1.1,1
88a8a061e7fffff,Bonsucesso,Bonsucesso,040,10,Ramos,3.1,3
88a8a0623bfffff,Anil,Anil,116,16,Jacarepaguá,4.1,4
88a8a02f53fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a062e3fffff,Pechincha,Pechincha,121,16,Jacarepaguá,4.1,4
88a8a07413fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a06337fffff,Andaraí,Andaraí,037,9,Tijuca,2.2,2
88a8a07467fffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a074bbfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a03911fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02835fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a07563fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a02889fffff,Paciência,Paciência,148,19,Santa Cruz,5.3,5
88a8a02ab5fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a039b9fffff,Ilha de Guaratiba,Ilha de Guaratiba,164,26,Guaratiba,5.4,5
88a8a075b7fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a028ddfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02931fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02985fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a03ab5fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a076b3fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02117fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06e45fffff,Vila da Penha,Vila da Penha,074,14,Madureira,3.3,3
88a8a029d9fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02a2dfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a0662bfffff,Bangu,Bangu,141,17,Bangu,5.1,5
88a8a02a81fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06f41fffff,Penha,Penha,043,11,Penha,3.5,3
88a8a02ad5fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a066d3fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02b29fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06727fffff,Vila Militar,Vila Militar,135,33,Bangu,5.1,5
88a8a078abfffff,Botafogo,Botafogo,020,4,Zona Sul,2.1,2
88a8a02a61fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06009fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a0605dfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a060b1fffff,Rocha Miranda,Rocha Miranda,086,15,Madureira,3.3,3
88a8a06ecdfffff,Pavuna,Pavuna,114,25,Pavuna,3.6,3
88a8a06105fffff,Maracanã,Maracanã,035,9,Tijuca,2.2,2
88a8a06159fffff,Grajaú,Grajaú,038,9,Tijuca,2.2,2
88a8a061adfffff,Bonsucesso,Bonsucesso,040,10,Ramos,3.1,3
88a8a06201fffff,Itanhangá,Itanhangá,127,24,Barra da Tijuca,4.2,4
88a8a06ac3fffff,Caju,Caju,004,1,Centro,1.1,1
88a8a06255fffff,Itanhangá,Itanhangá,127,24,Barra da Tijuca,4.2,4
88a8a062a9fffff,Pechincha,Pechincha,121,16,Jacarepaguá,4.1,4
88a8a0773bfffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a02f6dfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a0742dfffff,Camorim,Camorim,129,24,Barra da Tijuca,4.2,4
88a8a06351fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a0660bfffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a07481fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a074d5fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a0392bfffff,Grumari,Grumari,133,24,Barra da Tijuca,4.2,4
88a8a02a0dfffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a07529fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a0644dfffff,Padre Miguel,Padre Miguel,140,17,Bangu,5.1,5
88a8a039d3fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a075d1fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a0294bfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06549fffff,Vila Militar,Vila Militar,135,33,Bangu,5.1,5
88a8a06e0bfffff,Irajá,Irajá,076,14,Madureira,3.3,3
88a8a02131fffff,Sepetiba,Sepetiba,150,19,Santa Cruz,5.3,5
88a8a076cdfffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a02185fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a02a47fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a076e7fffff,Vargem Grande,Vargem Grande,131,24,Barra da Tijuca,4.2,4
88a8a06645fffff,Realengo,Realengo,139,33,Bangu,5.1,5
88a8a02a9bfffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06699fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06f5bfffff,Brás de Pina,Brás de Pina,045,11,Penha,3.5,3
88a8a066edfffff,Senador Camará,Senador Camará,142,17,Bangu,5.1,5
88a8a02b43fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a06741fffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a029b9fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a078c5fffff,Copacabana,Copacabana,024,5,Zona Sul,2.1,2
88a8a06023fffff,Méier,Méier,063,13,Méier,3.2,3
88a8a060cbfffff,Praça Seca,Praça Seca,124,16,Jacarepaguá,4.1,4
88a8a06e25fffff,Parada de Lucas,Parada de Lucas,047,31,Penha,3.5,3
88a8a061c7fffff,Del Castilho,Del Castilho,053,12,Inhaúma,3.4,3
88a8a0621bfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a06addfffff,Caju,Caju,004,1,Centro,1.1,1
88a8a062c3fffff,Taquara,Taquara,122,16,Jacarepaguá,4.1,4
88a8a06317fffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a07447fffff,Recreio dos Bandeirantes,Recreio dos Bandeirantes,132,24,Barra da Tijuca,4.2,4
88a8a0636bfffff,Alto da Boa Vista,Alto da Boa Vista,034,8,Tijuca,2.2,2
88a8a07693fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a0749bfffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a02815fffff,Cosmos,Cosmos,147,18,Campo Grande,5.2,5
88a8a07543fffff,Barra da Tijuca,Barra da Tijuca,128,24,Barra da Tijuca,4.2,4
88a8a06563fffff,Guadalupe,Guadalupe,106,22,Pavuna,3.6,3
88a8a02869fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a06467fffff,Parque Anchieta,Parque Anchieta,108,22,Pavuna,3.6,3
88a8a03999fffff,Guaratiba,Guaratiba,151,26,Guaratiba,5.4,5
88a8a02965fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a07597fffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a039edfffff,Barra de Guaratiba,Barra de Guaratiba,152,26,Guaratiba,5.4,5
88a8a075ebfffff,Jacarepaguá,Jacarepaguá,115,16,Jacarepaguá,4.1,4
88a8a02911fffff,Campo Grande,Campo Grande,144,18,Campo Grande,5.2,5
88a8a020a3fffff,Santa Cruz,Santa Cruz,149,19,Santa Cruz,5.3,5
88a8a06f27fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a3d24dfffff,Freguesia (Ilha do Governador),Freguesia (Ilha),098,20,Ilha do Governador,3.7,3
88a8a06f63fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a0688dfffff,Jardim Carioca,Jardim Carioca,100,20,Ilha do Governador,3.7,3
88a8a068abfffff,Tauá,Tauá,101,20,Ilha do Governador,3.7,3
88a8a06f01fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f3dfffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a0699bfffff,Freguesia (Ilha do Governador),Freguesia (Ilha),098,20,Ilha do Governador,3.7,3
88a8a06885fffff,Tauá,Tauá,101,20,Ilha do Governador,3.7,3
88a8a068a3fffff,Freguesia (Ilha do Governador),Freguesia (Ilha),098,20,Ilha do Governador,3.7,3
88a8a0689bfffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a068d7fffff,Jardim Guanabara,Jardim Guanabara,099,20,Ilha do Governador,3.7,3
88a8a06f2dfffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f69fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06893fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a068edfffff,Ribeira,Ribeira,091,20,Ilha do Governador,3.7,3
88a8a06f07fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f25fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f61fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a0688bfffff,Jardim Guanabara,Jardim Guanabara,099,20,Ilha do Governador,3.7,3
88a8a068c7fffff,Jardim Guanabara,Jardim Guanabara,099,20,Ilha do Governador,3.7,3
88a8a06883fffff,Moneró,Moneró,102,20,Ilha do Governador,3.7,3
88a8a068a1fffff,Freguesia (Ilha do Governador),Freguesia (Ilha),098,20,Ilha do Governador,3.7,3
88a8a06899fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a068d5fffff,Jardim Guanabara,Jardim Guanabara,099,20,Ilha do Governador,3.7,3
88a8a06f0dfffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f2bfffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f67fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06891fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a068ebfffff,Pitangueiras,Pitangueiras,094,20,Ilha do Governador,3.7,3
88a8a06f05fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f23fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a3d249fffff,Freguesia (Ilha do Governador),Freguesia (Ilha),098,20,Ilha do Governador,3.7,3
88a8a06889fffff,Jardim Guanabara,Jardim Guanabara,099,20,Ilha do Governador,3.7,3
88a8a068a7fffff,Freguesia (Ilha do Governador),Freguesia (Ilha),098,20,Ilha do Governador,3.7,3
88a8a068c5fffff,Cacuia,Cacuia,093,20,Ilha do Governador,3.7,3
88a8a068e3fffff,Praia da Bandeira,Praia da Bandeira,095,20,Ilha do Governador,3.7,3
88a8a06881fffff,Jardim Carioca,Jardim Carioca,100,20,Ilha do Governador,3.7,3
88a8a068bdfffff,Tauá,Tauá,101,20,Ilha do Governador,3.7,3
88a8a068dbfffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a068d3fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06f29fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06817fffff,Ribeira,Ribeira,091,20,Ilha do Governador,3.7,3
88a8a068e9fffff,Zumbi,Zumbi,092,20,Ilha do Governador,3.7,3
88a8a06f21fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a06887fffff,Tauá,Tauá,101,20,Ilha do Governador,3.7,3
88a8a0689dfffff,Portuguesa,Portuguesa,103,20,Ilha do Governador,3.7,3
88a8a06f6bfffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a068d1fffff,Galeão,Galeão,104,20,Ilha do Governador,3.7,3
88a8a07a5dfffff,Ipanema,Ipanema,025,6,Zona Sul,2.1,2
88a8a07aedfffff,Ipanema,Ipanema,025,6,Zona Sul,2.1,2
88a8a06a89fffff,Cidade Universitária,Cidade Universitária,105,20,Ilha do Governador,3.7,3
88a8a06ad7fffff,Cidade Universitária,Cidade Universitária,105,20,Ilha do Governador,3.7,3
88a8a06a9dfffff,Cidade Universitária,Cidade Universitária,105,20,Ilha do Governador,3.7,3
88a8a06a97fffff,Cidade Universitária,Cidade Universitária,105,20,Ilha do Governador,3.7,3
88a8a06a91fffff,Cidade Universitária,Cidade Universitária,105,20,Ilha do Governador,3.7,3
88a8a06a8bfffff,Cidade Universitária,Cidade Universitária,105,20,Ilha do Governador,3.7,3
88a8a079ddfffff,Leme,Leme,023,5,Zona Sul,2.1,2
88a8a068e5fffff,Ribeira,Ribeira,091,20,Ilha do Governador,3.7,3
88a8a06995fffff,Paquetá,Paquetá,013,21,Centro,1.1,1
