base_year,target_year,ap,ra,bairro,ideb_5,ideb_9,delta
2013,2017,Área de Planejamento 5,XXXII Realengo,Jardim Sulacap,5.599999999999999,5.8,0.20000000000000107
2013,2017,Área de Planejamento 5,XXXII Realengo,Magalhães Bastos,5.496794871794871,5.3,-0.19679487179487154
2013,2017,Área de Planejamento 5,XXXII Realengo,Realengo,5.14009324009324,4.67833827893175,-0.46175496116148995
2013,2017,Área de Planejamento 5,XXXII Realengo,Vila Militar,5.1,5.0,-0.09999999999999964
2013,2017,Área de Planejamento 5,XVIII Campo Grande,Campo Grande,5.673055082339578,4.662060730126237,-1.0109943522133404
2013,2017,Área de Planejamento 5,XVIII Campo Grande,Cosmos,5.233594515181194,4.510394736842105,-0.7231997783390884
2013,2017,Área de Planejamento 5,XVIII Campo Grande,Inhoaíba,5.646229050279329,4.633333333333334,-1.0128957169459953
2013,2017,Área de Planejamento 5,XVIII Campo Grande,Santíssimo,5.030360934182591,4.568844221105528,-0.46151671307706277
2013,2017,Área de Planejamento 5,XVIII Campo Grande,Senador Vasconcelos,5.825263157894738,4.7,-1.1252631578947376
2013,2017,Área de Planejamento 5,XIX Santa Cruz,Paciência,5.211933007676204,4.573939393939394,-0.6379936137368096
2013,2017,Área de Planejamento 5,XIX Santa Cruz,Santa Cruz,5.370419906687403,4.279027832222659,-1.0913920744647445
2013,2017,Área de Planejamento 5,XIX Santa Cruz,Sepetiba,4.8939142461964025,4.5,-0.3939142461964025
2013,2017,Área de Planejamento 5,XXVI Guaratiba,Guaratiba,5.046859296482412,4.64274322169059,-0.40411607479182265
2013,2017,Área de Planejamento 5,XXVI Guaratiba,Pedra de Guaratiba,5.543712574850299,4.3421875,-1.2015250748502995
2015,2019,Área de Planejamento 1,I Portuária,Caju,5.110322580645161,5.581904761904761,0.47158218125959994
2015,2019,Área de Planejamento 1,II Centro,Centro,5.427461139896373,5.091891891891892,-0.3355692480044805
2015,2019,Área de Planejamento 1,III Rio Comprido,Catumbi,4.5,4.8,0.2999999999999998
2015,2019,Área de Planejamento 1,III Rio Comprido,Rio Comprido,4.967073170731708,5.231313131313131,0.2642399605814232
2015,2019,Área de Planejamento 1,VII São Cristóvão,Benfica,4.972602739726027,4.451063829787234,-0.5215389099387933
2015,2019,Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,5.7062893081761015,5.6427312775330405,-0.06355803064306098
2015,2019,Área de Planejamento 1,XXI  Paquetá,Paquetá,6.4,5.9,-0.5
2015,2019,Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,5.800000000000001,5.323664122137404,-0.47633587786259657
2015,2019,Área de Planejamento 2,IV Botafogo,Botafogo,5.5,5.151700680272109,-0.3482993197278912
2015,2019,Área de Planejamento 2,IV Botafogo,Humaitá,5.7,4.2,-1.5
2015,2019,Área de Planejamento 2,IV Botafogo,Laranjeiras,5.845454545454546,4.9,-0.9454545454545453
2015,2019,Área de Planejamento 2,IV Botafogo,Urca,6.674418604651163,6.0,-0.6744186046511631
2015,2019,Área de Planejamento 2,V Copacabana,Copacabana,6.422489959839358,5.492857142857142,-0.9296328169822159
2015,2019,Área de Planejamento 2,VI Lagoa,Gávea,6.0,5.61628787878788,-0.3837121212121204
2015,2019,Área de Planejamento 2,VI Lagoa,Ipanema,5.448125,5.2,-0.24812499999999993
2015,2019,Área de Planejamento 2,VI Lagoa,Leblon,6.249802371541502,4.9,-1.349802371541502
2015,2019,Área de Planejamento 2,VI Lagoa,Vidigal,4.986746987951807,4.6,-0.38674698795180706
2015,2019,Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,5.597435897435897,4.244791666666667,-1.3526442307692301
2015,2019,Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,5.5858823529411765,5.0,-0.5858823529411765
2015,2019,Área de Planejamento 2,VIII Tijuca,Tijuca,5.842629482071712,5.138548752834467,-0.7040807292372451
2015,2019,Área de Planejamento 2,IX Vila Isabel,Andaraí,5.701129943502826,5.8,0.09887005649717384
2015,2019,Área de Planejamento 2,IX Vila Isabel,Grajaú,5.795,5.00948275862069,-0.7855172413793099
2015,2019,Área de Planejamento 2,IX Vila Isabel,Vila Isabel,5.097247706422018,5.17835294117647,0.0811052347544523
2015,2019,Área de Planejamento 3,X Ramos,Bonsucesso,6.063043478260869,5.626984126984127,-0.4360593512767412
2015,2019,Área de Planejamento 3,X Ramos,Olaria,5.941078066914499,4.923255813953488,-1.017822252961011
2015,2019,Área de Planejamento 3,X Ramos,Ramos,5.591203703703704,4.608548707753479,-0.9826549959502255
2015,2019,Área de Planejamento 3,XXX Maré,Maré,5.05012701100762,4.348,-0.7021270110076205
2015,2019,Área de Planejamento 3,XIII Méier,Cachambi,6.164705882352941,5.299999999999999,-0.8647058823529417
2015,2019,Área de Planejamento 3,XIII Méier,Encantado,7.200000000000001,4.7,-2.500000000000001
2015,2019,Área de Planejamento 3,XIII Méier,Engenho de Dentro,5.933242506811989,5.5169312169312175,-0.41631128988077126
2015,2019,Área de Planejamento 3,XIII Méier,Jacaré,5.319018404907975,5.1,-0.21901840490797575
2015,2019,Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,4.821212121212121,4.9,0.07878787878787907
2015,2019,Área de Planejamento 3,XIII Méier,Méier,5.793333333333333,5.202612826603326,-0.5907205067300074
2015,2019,Área de Planejamento 3,XIII Méier,Piedade,5.779264214046822,5.6,-0.1792642140468219
2015,2019,Área de Planejamento 3,XIII Méier,Rocha,5.280526315789474,4.9,-0.3805263157894734
2015,2019,Área de Planejamento 3,XIII Méier,Todos os Santos,5.6,5.2,-0.39999999999999947
2015,2019,Área de Planejamento 3,XIV Irajá,Colégio,5.885603112840466,4.4,-1.4856031128404652
2015,2019,Área de Planejamento 3,XIV Irajá,Irajá,5.879874213836478,5.142693773824651,-0.7371804400118274
2015,2019,Área de Planejamento 3,XIV Irajá,Vila Kosmos,5.819685039370079,4.726530612244898,-1.0931544271251816
2015,2019,Área de Planejamento 3,XIV Irajá,Vista Alegre,5.2,5.5,0.2999999999999998
2015,2019,Área de Planejamento 3,XV Madureira,Cascadura,5.672368421052631,4.905555555555556,-0.7668128654970747
2015,2019,Área de Planejamento 3,XV Madureira,Cavalcanti,5.91015037593985,4.779651162790698,-1.130499213149152
2015,2019,Área de Planejamento 3,XV Madureira,Honório Gurgel,5.13828125,4.68470588235294,-0.4535753676470602
2015,2019,Área de Planejamento 3,XV Madureira,Madureira,5.170848708487085,4.249404761904763,-0.9214439465823228
2015,2019,Área de Planejamento 3,XV Madureira,Marechal Hermes,5.905945945945946,4.753233830845772,-1.152712115100174
2015,2019,Área de Planejamento 3,XV Madureira,Oswaldo Cruz,5.830379746835443,5.109128630705394,-0.7212511161300492
2015,2019,Área de Planejamento 3,XV Madureira,Quintino Bocaiúva,5.574406332453825,5.235114503816795,-0.33929182863703033
2015,2019,Área de Planejamento 3,XV Madureira,Rocha Miranda,5.759318637274549,5.246382189239332,-0.5129364480352168
2015,2019,Área de Planejamento 3,XV Madureira,Turiaçu,5.214754098360656,4.3,-0.9147540983606559
2015,2019,Área de Planejamento 3,XV Madureira,Vaz Lobo,4.6,4.6,0.0
2015,2019,Área de Planejamento 3,XII Inhaúma,Del Castilho,5.6,4.6,-1.0
2015,2019,Área de Planejamento 3,XII Inhaúma,Engenho da Rainha,5.047311827956989,4.03939393939394,-1.0079178885630489
2015,2019,Área de Planejamento 3,XII Inhaúma,Higienópolis,5.042857142857143,4.646960167714885,-0.3958969751422581
2015,2019,Área de Planejamento 3,XII Inhaúma,Inhaúma,5.628079911209767,4.803191489361702,-0.8248884218480645
2015,2019,Área de Planejamento 3,XII Inhaúma,Maria da Graça,4.3,4.0,-0.2999999999999998
2015,2019,Área de Planejamento 3,XI Penha,Brás de Pina,5.473,5.611409395973155,0.13840939597315494
2015,2019,Área de Planejamento 3,XI Penha,Penha,5.420857142857142,4.98019801980198,-0.44065912305516175
2015,2019,Área de Planejamento 3,XI Penha,Penha Circular,5.733506493506494,4.747089947089948,-0.986416546416546
2015,2019,Área de Planejamento 3,XXXI Vigário Geral,Cordovil,5.485542168674699,4.696132596685083,-0.7894095719896157
2015,2019,Área de Planejamento 3,XXXI Vigário Geral,Jardim América,5.735215946843854,4.4,-1.3352159468438538
2015,2019,Área de Planejamento 3,XXXI Vigário Geral,Vigário Geral,5.035555555555556,4.504054054054054,-0.5315015015015021
2015,2019,Área de Planejamento 3,XXII Anchieta,Anchieta,4.854716981132075,4.3,-0.5547169811320751
2015,2019,Área de Planejamento 3,XXII Anchieta,Guadalupe,5.546210720887245,4.888636363636363,-0.6575743572508825
2015,2019,Área de Planejamento 3,XXII Anchieta,Parque Anchieta,5.901197604790419,4.760482374768088,-1.140715230022331
2015,2019,Área de Planejamento 3,XXII Anchieta,Ricardo de Albuquerque,5.5,5.5,0.0
2015,2019,Área de Planejamento 3,XXV Pavuna,Coelho Neto,5.195426195426195,3.992857142857143,-1.2025690525690518
2015,2019,Área de Planejamento 3,XXV Pavuna,Costa Barros,4.715909090909091,5.2,0.48409090909090935
2015,2019,Área de Planejamento 3,XXV Pavuna,Parque Columbia,4.8,4.6,-0.20000000000000018
2015,2019,Área de Planejamento 3,XXV Pavuna,Pavuna,5.505966386554621,4.183988764044944,-1.321977622509677
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Bancários,5.570454545454545,4.776978417266187,-0.7934761281883587
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Cacuia,5.4,6.0,0.5999999999999996
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Cidade Universitária,6.2,5.3,-0.9000000000000004
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Freguesia (Ilha do Governador),4.8,4.6,-0.20000000000000018
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Galeão,6.049785407725322,5.1,-0.9497854077253223
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Jardim Guanabara,6.570666666666667,5.594318181818182,-0.9763484848484847
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Moneró,5.810638297872341,5.260309278350515,-0.5503290195218256
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Portuguesa,4.901652892561983,4.698666666666666,-0.20298622589531679
2015,2019,Área de Planejamento 3,XX Ilha do Governador,Praia da Bandeira,5.4,4.7,-0.7000000000000002
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Anil,5.343636363636364,5.214776632302406,-0.12885973133395812
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Curicica,5.6386792452830194,4.849056603773585,-0.7896226415094345
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Freguesia (Jacarepaguá),5.4,4.705016722408026,-0.694983277591974
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Jacarepaguá,5.612217194570136,5.0529166666666665,-0.5593005279034697
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Pechincha,6.0,4.335051546391752,-1.6649484536082477
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Praça Seca,5.384475806451613,5.025572519083969,-0.3589032873676441
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Tanque,5.906818181818181,4.8,-1.1068181818181815
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Taquara,6.019938650306748,4.882976653696498,-1.1369619966102498
2015,2019,Área de Planejamento 4,XVI Jacarepaguá,Vila Valqueire,5.900999999999999,5.3,-0.6009999999999991
2015,2019,Área de Planejamento 4,XXXIII Cidade de Deus,Cidade de Deus,4.759437086092715,3.951724137931034,-0.8077129481616812
2015,2019,Área de Planejamento 4,XXIV Barra da Tijuca,Barra da Tijuca,5.875774647887324,5.694585987261147,-0.18118866062617744
2015,2019,Área de Planejamento 4,XXIV Barra da Tijuca,Recreio dos Bandeirantes,5.5372168284789645,4.7,-0.8372168284789643
2015,2019,Área de Planejamento 4,XXIV Barra da Tijuca,Vargem Grande,5.9,5.15923076923077,-0.7407692307692306
2015,2019,Área de Planejamento 5,XVII Bangu,Bangu,5.403766921718658,4.870484581497797,-0.5332823402208611
2015,2019,Área de Planejamento 5,XVII Bangu,Padre Miguel,5.771225577264653,5.072972972972973,-0.6982526042916799
2015,2019,Área de Planejamento 5,XVII Bangu,Senador Camará,5.4121951219512185,4.5,-0.9121951219512185
2015,2019,Área de Planejamento 5,XVII Bangu,Vila Kennedy,5.343646408839779,4.7,-0.6436464088397784
2015,2019,Área de Planejamento 5,XVII Bangu,Jabour,4.873631840796019,4.7,-0.1736318407960189
2015,2019,Área de Planejamento 5,XXXII Realengo,Campo dos Afonsos,6.293617021276596,5.0,-1.2936170212765958
2015,2019,Área de Planejamento 5,XXXII Realengo,Deodoro,5.886486486486487,4.8,-1.0864864864864874
2015,2019,Área de Planejamento 5,XXXII Realengo,Jardim Sulacap,6.1,4.4,-1.6999999999999993
2015,2019,Área de Planejamento 5,XXXII Realengo,Magalhães Bastos,5.770890410958904,5.027179487179487,-0.7437109237794166
2015,2019,Área de Planejamento 5,XXXII Realengo,Realengo,5.650718390804598,5.03573717948718,-0.614981211317418
2015,2019,Área de Planejamento 5,XXXII Realengo,Vila Militar,5.927868852459016,4.9,-1.027868852459016
2015,2019,Área de Planejamento 5,XVIII Campo Grande,Campo Grande,5.897445913461538,5.013956834532374,-0.8834890789291636
2015,2019,Área de Planejamento 5,XVIII Campo Grande,Cosmos,5.531282051282052,4.727552674230146,-0.8037293770519067
2015,2019,Área de Planejamento 5,XVIII Campo Grande,Inhoaíba,5.456608187134503,4.523101265822785,-0.933506921311718
2015,2019,Área de Planejamento 5,XVIII Campo Grande,Santíssimo,5.812269938650307,4.719565217391304,-1.092704721259003
2015,2019,Área de Planejamento 5,XVIII Campo Grande,Senador Vasconcelos,6.13391304347826,5.1,-1.0339130434782602
2015,2019,Área de Planejamento 5,XIX Santa Cruz,Paciência,5.400382555470544,4.679638439581352,-0.7207441158891914
2015,2019,Área de Planejamento 5,XIX Santa Cruz,Santa Cruz,5.385673261008296,4.701347103726988,-0.6843261572813075
2015,2019,Área de Planejamento 5,XIX Santa Cruz,Sepetiba,5.379289940828403,4.1,-1.279289940828403
2015,2019,Área de Planejamento 5,XXVI Guaratiba,Guaratiba,5.3796,4.928130217028381,-0.45146978297161855
2015,2019,Área de Planejamento 5,XXVI Guaratiba,Pedra de Guaratiba,6.486206896551725,4.7,-1.7862068965517253
2017,2021,Área de Planejamento 1,I Portuária,Caju,5.56789667896679,4.869565217391305,-0.698331461575485
2017,2021,Área de Planejamento 1,I Portuária,Santo Cristo,5.573652694610778,4.9,-0.6736526946107775
2017,2021,Área de Planejamento 1,III Rio Comprido,Rio Comprido,5.073148148148148,4.9,-0.17314814814814738
2017,2021,Área de Planejamento 1,VII São Cristóvão,Benfica,5.398092643051771,4.821863799283155,-0.5762288437686163
2017,2021,Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,6.141254125412542,5.2,-0.9412541254125415
2017,2021,Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,6.141777777777778,5.1,-1.041777777777778
2017,2021,Área de Planejamento 2,IV Botafogo,Urca,6.782456140350877,6.1,-0.6824561403508778
2017,2021,Área de Planejamento 2,V Copacabana,Copacabana,6.182191780821918,5.9,-0.2821917808219174
2017,2021,Área de Planejamento 2,VI Lagoa,Ipanema,5.031182795698925,4.663380281690142,-0.3678025140087824
2017,2021,Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,6.774358974358974,5.6,-1.1743589743589746
2017,2021,Área de Planejamento 2,VIII Tijuca,Tijuca,5.992652329749105,5.190762463343109,-0.8018898664059959
2017,2021,Área de Planejamento 2,IX Vila Isabel,Grajaú,5.703196347031963,5.0,-0.7031963470319633
2017,2021,Área de Planejamento 2,IX Vila Isabel,Vila Isabel,5.259409594095942,5.06602176541717,-0.19338782867877224
2017,2021,Área de Planejamento 3,X Ramos,Manguinhos,4.792380952380952,4.5,-0.2923809523809524
2017,2021,Área de Planejamento 3,X Ramos,Olaria,5.700329489291597,5.5,-0.20032948929159744
2017,2021,Área de Planejamento 3,X Ramos,Ramos,5.892540792540792,5.386784140969162,-0.5057566515716303
2017,2021,Área de Planejamento 3,XXX Maré,Maré,5.162298682284041,4.3,-0.8622986822840408
2017,2021,Área de Planejamento 3,XIII Méier,Engenho de Dentro,5.94060773480663,5.998216560509555,0.05760882570292569
2017,2021,Área de Planejamento 3,XIII Méier,Jacaré,5.3687804878048775,4.6,-0.7687804878048778
2017,2021,Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,4.8618834080717495,3.7,-1.1618834080717493
2017,2021,Área de Planejamento 3,XIII Méier,Méier,6.2,5.485899814471243,-0.714100185528757
2017,2021,Área de Planejamento 3,XIII Méier,Piedade,5.656474820143885,5.5,-0.15647482014388459
2017,2021,Área de Planejamento 3,XIII Méier,Pilares,6.225773195876289,4.7,-1.5257731958762886
2017,2021,Área de Planejamento 3,XIV Irajá,Irajá,5.8782319391634985,5.605602536997886,-0.27262940216561216
2017,2021,Área de Planejamento 3,XV Madureira,Bento Ribeiro,6.067676767676768,5.6,-0.46767676767676836
2017,2021,Área de Planejamento 3,XV Madureira,Cavalcanti,6.23,4.7,-1.5300000000000002
2017,2021,Área de Planejamento 3,XV Madureira,Honório Gurgel,5.271538461538461,5.1,-0.17153846153846164
2017,2021,Área de Planejamento 3,XV Madureira,Marechal Hermes,6.014124293785311,4.5,-1.5141242937853114
2017,2021,Área de Planejamento 3,XV Madureira,Oswaldo Cruz,5.930685920577617,4.890773809523809,-1.039912111053808
2017,2021,Área de Planejamento 3,XV Madureira,Quintino Bocaiúva,5.936624203821657,5.083403068340307,-0.8532211354813493
2017,2021,Área de Planejamento 3,XV Madureira,Rocha Miranda,5.590217391304348,4.9,-0.6902173913043477
2017,2021,Área de Planejamento 3,XV Madureira,Turiaçu,5.922826086956522,4.0,-1.9228260869565217
2017,2021,Área de Planejamento 3,XV Madureira,Vaz Lobo,5.4,4.4,-1.0
2017,2021,Área de Planejamento 3,XII Inhaúma,Del Castilho,5.1,5.2,0.10000000000000053
2017,2021,Área de Planejamento 3,XII Inhaúma,Higienópolis,5.800000000000001,5.3,-0.5000000000000009
2017,2021,Área de Planejamento 3,XII Inhaúma,Maria da Graça,4.9,5.0,0.09999999999999964
2017,2021,Área de Planejamento 3,XI Penha,Brás de Pina,5.711351351351351,5.099022004889975,-0.6123293464613759
2017,2021,Área de Planejamento 3,XI Penha,Penha,5.388658146964857,5.035510204081633,-0.3531479428832238
2017,2021,Área de Planejamento 3,XXXI Vigário Geral,Cordovil,5.6079591836734695,5.236633663366336,-0.37132552030713306
2017,2021,Área de Planejamento 3,XXXI Vigário Geral,Vigário Geral,4.947814910025707,4.632761904761905,-0.31505300526380253
2017,2021,Área de Planejamento 3,XXII Anchieta,Anchieta,5.352208835341365,5.0,-0.35220883534136505
2017,2021,Área de Planejamento 3,XXII Anchieta,Ricardo de Albuquerque,6.1,5.8,-0.2999999999999998
2017,2021,Área de Planejamento 3,XXV Pavuna,Parque Columbia,5.2,4.5,-0.7000000000000002
2017,2021,Área de Planejamento 3,XX Ilha do Governador,Bancários,5.323913043478261,5.2,-0.12391304347826093
2017,2021,Área de Planejamento 3,XX Ilha do Governador,Cidade Universitária,5.7,5.6,-0.10000000000000053
2017,2021,Área de Planejamento 3,XX Ilha do Governador,Freguesia (Ilha do Governador),5.4,4.6,-0.8000000000000007
2017,2021,Área de Planejamento 3,XX Ilha do Governador,Galeão,6.022175732217573,5.1,-0.922175732217573
2017,2021,Área de Planejamento 3,XX Ilha do Governador,Moneró,5.871875,5.3,-0.5718750000000004
2017,2021,Área de Planejamento 3,XX Ilha do Governador,Portuguesa,4.826881720430108,4.73151364764268,-0.0953680727874282
2017,2021,Área de Planejamento 3,XX Ilha do Governador,Zumbi,6.0,4.8,-1.2000000000000002
2017,2021,Área de Planejamento 4,XVI Jacarepaguá,Freguesia (Jacarepaguá),5.644117647058823,5.053188929001204,-0.5909287180576186
2017,2021,Área de Planejamento 4,XVI Jacarepaguá,Jacarepaguá,6.086345053147997,5.944382647385984,-0.1419624057620128
2017,2021,Área de Planejamento 4,XXXIII Cidade de Deus,Cidade de Deus,5.366666666666666,4.573022598870057,-0.7936440677966097
2017,2021,Área de Planejamento 4,XXIV Barra da Tijuca,Barra da Tijuca,6.46700434153401,6.6,0.13299565846598949
2017,2021,Área de Planejamento 4,XXIV Barra da Tijuca,Recreio dos Bandeirantes,5.796064814814815,5.1,-0.6960648148148154
2017,2021,Área de Planejamento 5,XVII Bangu,Bangu,5.699086479902558,5.36562123039807,-0.33346524950448764
2017,2021,Área de Planejamento 5,XVII Bangu,Senador Camará,5.627013630731104,4.5,-1.1270136307311036
2017,2021,Área de Planejamento 5,XVII Bangu,Vila Kennedy,5.51387900355872,5.2,-0.31387900355871956
2017,2021,Área de Planejamento 5,XXXII Realengo,Campo dos Afonsos,6.0,5.2,-0.7999999999999998
2017,2021,Área de Planejamento 5,XXXII Realengo,Deodoro,6.20625,4.6,-1.6062500000000002
2017,2021,Área de Planejamento 5,XXXII Realengo,Magalhães Bastos,6.002991452991453,5.048988764044944,-0.9540026889465087
2017,2021,Área de Planejamento 5,XXXII Realengo,Realengo,5.734269258459323,4.977473853580048,-0.7567954048792744
2017,2021,Área de Planejamento 5,XXXII Realengo,Vila Militar,6.233333333333334,5.5,-0.7333333333333343
2017,2021,Área de Planejamento 5,XVIII Campo Grande,Campo Grande,6.004428251121076,5.068360889977547,-0.9360673611435288
2017,2021,Área de Planejamento 5,XVIII Campo Grande,Cosmos,5.542160278745643,4.6,-0.9421602787456438
2017,2021,Área de Planejamento 5,XVIII Campo Grande,Inhoaíba,5.817228464419476,4.2,-1.617228464419476
2017,2021,Área de Planejamento 5,XVIII Campo Grande,Santíssimo,6.155506607929516,4.9,-1.255506607929516
2017,2021,Área de Planejamento 5,XIX Santa Cruz,Paciência,5.569230769230768,5.126662189388852,-0.44256857984191633
2017,2021,Área de Planejamento 5,XIX Santa Cruz,Santa Cruz,5.452198990627253,4.573042704626334,-0.879156286000919
2017,2021,Área de Planejamento 5,XXVI Guaratiba,Guaratiba,5.483262711864407,5.032385730211818,-0.4508769816525895
2017,2021,Área de Planejamento 5,XXVI Guaratiba,Pedra de Guaratiba,6.383577712609971,4.7,-1.6835777126099707
2019,2023,Área de Planejamento 1,I Portuária,Caju,6.158536585365853,5.6,-0.5585365853658537
2019,2023,Área de Planejamento 1,I Portuária,Santo Cristo,5.128387096774193,3.6,-1.528387096774193
2019,2023,Área de Planejamento 1,II Centro,Centro,5.708465608465609,5.3,-0.4084656084656091
2019,2023,Área de Planejamento 1,III Rio Comprido,Rio Comprido,5.579464285714286,5.4,-0.1794642857142854
2019,2023,Área de Planejamento 1,VII São Cristóvão,Benfica,5.441926345609065,4.8,-0.6419263456090656
2019,2023,Área de Planejamento 1,VII São Cristóvão,Imperial de São Cristóvão,6.024773413897281,5.3,-0.7247734138972808
2019,2023,Área de Planejamento 1,XXI  Paquetá,Paquetá,6.2,5.7,-0.5
2019,2023,Área de Planejamento 1,XXIII Santa Teresa,Santa Teresa,6.474615384615385,5.8,-0.6746153846153851
2019,2023,Área de Planejamento 2,IV Botafogo,Botafogo,5.928318584070796,5.6,-0.3283185840707965
2019,2023,Área de Planejamento 2,IV Botafogo,Humaitá,6.0,4.9,-1.0999999999999996
2019,2023,Área de Planejamento 2,IV Botafogo,Laranjeiras,6.105494505494506,5.7,-0.40549450549450583
2019,2023,Área de Planejamento 2,IV Botafogo,Urca,6.678461538461539,6.1,-0.5784615384615392
2019,2023,Área de Planejamento 2,V Copacabana,Copacabana,6.396923076923076,5.2,-1.1969230769230759
2019,2023,Área de Planejamento 2,V Copacabana,Leme,5.9,5.6,-0.3000000000000007
2019,2023,Área de Planejamento 2,VI Lagoa,Gávea,6.071153846153846,5.2,-0.8711538461538462
2019,2023,Área de Planejamento 2,VI Lagoa,Ipanema,5.184444444444444,5.0,-0.18444444444444397
2019,2023,Área de Planejamento 2,VI Lagoa,Jardim Botânico,6.158928571428572,5.2,-0.9589285714285722
2019,2023,Área de Planejamento 2,VI Lagoa,Leblon,6.039926739926741,5.0,-1.0399267399267407
2019,2023,Área de Planejamento 2,VI Lagoa,Vidigal,5.346478873239437,5.5,0.1535211267605634
2019,2023,Área de Planejamento 2,VIII Tijuca,Alto da Boa Vista,5.652032520325204,4.4,-1.252032520325204
2019,2023,Área de Planejamento 2,VIII Tijuca,Praça da Bandeira,5.651351351351351,4.9,-0.7513513513513503
2019,2023,Área de Planejamento 2,VIII Tijuca,Tijuca,5.694444444444445,5.1,-0.594444444444445
2019,2023,Área de Planejamento 2,IX Vila Isabel,Andaraí,5.85934065934066,5.3,-0.55934065934066
2019,2023,Área de Planejamento 2,IX Vila Isabel,Grajaú,5.921487603305785,5.2,-0.7214876033057847
2019,2023,Área de Planejamento 2,IX Vila Isabel,Vila Isabel,5.214112903225806,5.0,-0.21411290322580623
2019,2023,Área de Planejamento 3,X Ramos,Bonsucesso,6.329824561403508,5.3,-1.0298245614035082
2019,2023,Área de Planejamento 3,X Ramos,Manguinhos,5.237943262411347,4.2,-1.0379432624113472
2019,2023,Área de Planejamento 3,X Ramos,Olaria,5.48083538083538,5.4,-0.08083538083537967
2019,2023,Área de Planejamento 3,X Ramos,Ramos,5.7463265306122455,5.3,-0.4463265306122457
2019,2023,Área de Planejamento 3,XXX Maré,Maré,5.359320629660314,5.0,-0.3593206296603144
2019,2023,Área de Planejamento 3,XIII Méier,Cachambi,6.076585365853659,5.2,-0.8765853658536589
2019,2023,Área de Planejamento 3,XIII Méier,Encantado,6.900000000000001,5.9,-1.0000000000000009
2019,2023,Área de Planejamento 3,XIII Méier,Engenho de Dentro,6.245741324921136,5.5,-0.745741324921136
2019,2023,Área de Planejamento 3,XIII Méier,Jacaré,5.451785714285714,4.8,-0.6517857142857144
2019,2023,Área de Planejamento 3,XIII Méier,Lins de Vasconcelos,5.158992805755396,4.4,-0.7589928057553958
2019,2023,Área de Planejamento 3,XIII Méier,Méier,6.2405063291139244,5.1,-1.1405063291139248
2019,2023,Área de Planejamento 3,XIII Méier,Piedade,5.826406926406926,5.3,-0.526406926406926
2019,2023,Área de Planejamento 3,XIII Méier,Pilares,5.993491124260355,5.2,-0.7934911242603544
2019,2023,Área de Planejamento 3,XIII Méier,Riachuelo,5.7,5.0,-0.7000000000000002
2019,2023,Área de Planejamento 3,XIII Méier,Rocha,5.445355191256831,5.4,-0.04535519125683063
2019,2023,Área de Planejamento 3,XIV Irajá,Colégio,6.0107981220657285,4.4,-1.6107981220657281
2019,2023,Área de Planejamento 3,XIV Irajá,Irajá,6.068776824034335,5.3,-0.7687768240343349
2019,2023,Área de Planejamento 3,XIV Irajá,Vila Kosmos,5.6,5.2,-0.39999999999999947
2019,2023,Área de Planejamento 3,XIV Irajá,Vista Alegre,6.2,5.8,-0.40000000000000036
2019,2023,Área de Planejamento 3,XV Madureira,Bento Ribeiro,6.04516129032258,5.2,-0.8451612903225802
2019,2023,Área de Planejamento 3,XV Madureira,Cascadura,5.957142857142858,5.3,-0.6571428571428584
2019,2023,Área de Planejamento 3,XV Madureira,Cavalcanti,5.803278688524591,5.2,-0.6032786885245907
2019,2023,Área de Planejamento 3,XV Madureira,Honório Gurgel,5.461151079136692,5.4,-0.0611510791366916
2019,2023,Área de Planejamento 3,XV Madureira,Madureira,5.302049180327869,5.1,-0.20204918032786967
2019,2023,Área de Planejamento 3,XV Madureira,Marechal Hermes,5.829846153846154,5.0,-0.8298461538461543
2019,2023,Área de Planejamento 3,XV Madureira,Oswaldo Cruz,6.054710144927536,5.0,-1.0547101449275358
2019,2023,Área de Planejamento 3,XV Madureira,Quintino Bocaiúva,5.678378378378379,5.5,-0.17837837837837878
